country,year,population,gdp,co2,co2_growth_abs,co2_growth_prct,co2_per_unit_energy,cement_co2,coal_co2,flaring_co2,gas_co2,oil_co2,primary_energy_consumption,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_co2
Germany,1836,29858181,,5.192,0.26,5.27,,,5.192,,,,,,4.96,,,,4.96
Germany,1837,30171030,,5.95,0.758,14.61,,,5.95,,,,,,5.68,,,,5.68
Germany,1838,30487157,,6.632,0.682,11.45,,,6.632,,,,,,6.14,,,,6.14
Germany,1839,30791884,,7.02,0.388,5.86,,,7.02,,,,,,6.29,,,,6.29
Germany,1840,31084973,,9.175,2.154,30.69,,,9.175,,,,,,7.71,,,,7.71
Germany,1841,31366182,,9.548,0.374,4.07,,,9.548,,,,,,7.79,,,,7.79
Germany,1842,31635265,,10.882,1.334,13.97,,,10.882,,,,,,8.4,,,,8.4
Germany,1843,31891972,,10.3,-0.583,-5.35,,,10.3,,,,,,7.75,,,,7.75
Germany,1844,32150762,,10.882,0.583,5.66,,,10.882,,,,,,7.69,,,,7.69
Germany,1845,32411652,,12.611,1.729,15.89,,,12.611,,,,,,8.13,,,,8.13
Germany,1846,32674660,,13.187,0.575,4.56,,,13.187,,,,,,8.36,,,,8.36
Germany,1847,32939801,,13.839,0.652,4.95,,,13.839,,,,,,8.03,,,,8.03
Germany,1848,33207094,,12.828,-1.011,-7.31,,,12.828,,,,,,7.38,,,,7.38
Germany,1849,33466493,,13.623,0.795,6.2,,,13.623,,,,,,7.42,,,,7.42
Germany,1850,33717866,76805898240,15.14,1.517,11.14,,,15.14,,,,,,7.69,,,,7.69
Germany,1851,33970411,76419416064,16.869,1.729,11.42,,,16.869,,,,,,8.49,,,,8.49
Germany,1852,34214795,77941170176,19.174,2.305,13.66,,,19.174,,,,,,9.24,,,,9.24
Germany,1853,34450874,77518340096,20.76,1.587,8.27,,,20.76,,,,,,9.56,,,,9.56
Germany,1854,34688580,79421300736,24.366,3.605,17.37,,,24.366,,,,,,9.55,,,,9.55
Germany,1855,34927923,78268121088,28.616,4.25,17.44,,,28.616,,,,,,11,,,,11
Germany,1856,35168915,84704600064,30.924,2.308,8.07,,,30.924,,,,,,11.15,,,,11.15
Germany,1857,35411567,88881635328,32.939,2.015,6.52,,,32.939,,,,,,11.77,,,,11.77
Germany,1858,35655890,88512503808,35.61,2.671,8.11,,,35.61,,,,,,12.53,,,,12.53
Germany,1859,35915420,88904335360,33.808,-1.803,-5.06,,,33.808,,,,,,11.22,,,,11.22
Germany,1860,36190385,94196039680,36.395,2.587,7.65,,,36.395,,,,,,11.02,,,,11.01
Germany,1861,36481013,91925504000,41.33,4.935,13.56,,,41.33,,,,,,11.92,,,,11.89
Germany,1862,36787538,96458137600,45.54,4.21,10.19,,,45.54,,,,,,12.91,,,,12.86
Germany,1863,37110194,103668989952,49.383,3.844,8.44,,,49.383,,,,,,13.11,,,,13.07
Germany,1864,37435677,106676871168,56.642,7.258,14.7,,,56.642,,,,,,13.95,,,,13.91
Germany,1865,37764012,107071053824,63.468,6.826,12.05,,,63.431,,,0.037,,,14.72,,,2.78,14.68
Germany,1866,38095224,107818835968,62.907,-0.561,-0.88,,,62.805,,,0.103,,,14.14,,,5.25,14.11
Germany,1867,38429338,108208603136,69.154,6.247,9.93,,,68.967,,,0.187,,,14.49,,,9.41,14.47
Germany,1868,38766380,114597339136,74.368,5.214,7.54,,,74.148,,,0.22,,,15.18,,,9.6,15.15
Germany,1869,39121267,115380011008,77.593,3.224,4.34,,,77.314,,,0.278,,,14.91,,,10.65,14.89
Germany,1870,39494319,114986057728,76.64,-0.953,-1.23,,,76.347,,,0.293,,,14.42,,,9.35,14.39
Germany,1871,39885860,114264571904,85.349,8.709,11.36,,,84.964,,,0.385,,,15.1,,,11.72,15.08
Germany,1872,40296219,122168901632,92.109,6.76,7.92,,,91.725,,,0.385,,,14.73,,,10.4,14.71
Germany,1873,40725727,127494160384,98.367,6.258,6.79,,,97.832,,,0.535,,,14.83,,,9.43,14.78
Germany,1874,41159810,136963702784,71.595,-26.773,-27.22,,,71.115,,,0.48,,,11.53,,,7.68,11.49
Germany,1875,41598517,137659301888,101.518,29.924,41.8,,,100.899,,,0.619,,,15.06,,,10.6,15.02
Germany,1876,42041897,136961794048,103.438,1.92,1.89,,,102.786,,,0.652,,,15.14,,,9.97,15.09
Germany,1877,42489999,136232189952,101.302,-2.136,-2.07,,,100.533,,,0.769,,,14.56,,,8.71,14.49
Germany,1878,42942875,142614183936,104.545,3.243,3.2,,,103.772,,,0.773,,,14.95,,,7.69,14.84
Germany,1879,43388996,139230167040,110.847,6.302,6.03,,,110.067,,,0.78,,,14.83,,,6.16,14.68
Germany,1880,43828181,138069000192,124.503,13.656,12.32,,,123.847,,,0.656,,,14.77,,,4.27,14.58
Germany,1881,44260243,141473562624,134.264,9.761,7.84,,,133.359,,,0.905,,,15.41,,,5.25,15.22
Germany,1882,44684993,143716892672,143.665,9.402,7,,,142.588,,,1.077,,,15.62,,,5.68,15.42
Germany,1883,45102238,151684071424,153.093,9.427,6.56,,,151.946,,,1.147,,,15.6,,,6.94,15.45
Germany,1884,45523375,155465744384,157.526,4.433,2.9,,,156.086,,,1.44,,,15.88,,,7.85,15.72
Germany,1885,45948441,159236685824,161.183,3.657,2.32,,,159.684,,,1.499,,,16.18,,,7.9,15.96
Germany,1886,46377473,160359612416,163.033,1.85,1.15,,,161.659,,,1.374,,,16.23,,,6.29,15.9
Germany,1887,46810508,166799622144,170.391,7.357,4.51,,,168.797,,,1.594,,,16.21,,,6.79,15.82
Germany,1888,47247582,173679820800,186.347,15.957,9.36,,,184.581,,,1.766,,,16.04,,,7.18,15.63
Germany,1889,47730525,178538741760,198.849,12.502,6.71,,,196.9,,,1.949,,,17.1,,,6.86,16.68
Germany,1890,48260349,184239095808,208.232,9.384,4.72,,,206.203,,,2.03,,,16.47,,,5.86,16.04
Germany,1891,48838083,183900913664,220.84,12.608,6.05,,,218.719,,,2.121,,,16.71,,,5.19,16.25
Germany,1892,49464772,191419482112,214.989,-5.851,-2.65,,,212.666,,,2.323,,,16.09,,,5.78,15.69
Germany,1893,50141481,200863940608,220.712,5.723,2.66,,,218.323,,,2.389,,,16.74,,,5.61,16.3
Germany,1894,50827444,205820116992,229.498,8.786,3.98,,,227.04,,,2.459,,,16.79,,,5.89,16.38
Germany,1895,51522787,215604002816,238.285,8.786,3.83,,,235.745,,,2.539,,,16.49,,,5.23,16.04
Germany,1896,52227640,223252840448,256.26,17.976,7.54,,,253.578,,,2.682,,,17.2,,,5.1,16.71
Germany,1897,52942131,229646581760,273.554,17.294,6.75,,,270.737,,,2.818,,,17.54,,,5.07,17.03
Germany,1898,53666393,239498625024,285.378,11.824,4.32,,,282.52,,,2.858,,,17.35,,,5,16.84
Germany,1899,54413956,248184553472,303.284,17.906,6.27,,,300.408,,,2.876,,,16.88,,,4.79,16.39
Germany,1900,55185341,258778103808,326.759,23.475,7.74,,,323.729,,,3.03,,,17.28,,,4.5,16.74
Germany,1901,55981081,252659269632,325.557,-1.202,-0.37,,,322.579,,,2.979,,,16.72,,,3.98,16.14
Germany,1902,56801719,258695544832,319.189,-6.368,-1.96,,,316.156,,,3.034,,,16.02,,,3.75,15.44
Germany,1903,57647806,273137582080,343.599,24.41,7.65,,,340.4,,,3.199,,,15.79,,,3.74,15.23
Germany,1904,58506492,284058681344,356.122,12.524,3.64,,,352.84,,,3.283,,,16.27,,,3.42,15.61
Germany,1905,59377964,290170503168,382.324,26.201,7.36,,,379.14,,,3.184,,,16.39,,,3.28,15.74
Germany,1906,60262412,298832560128,361.937,-20.386,-5.33,,,358.709,,,3.228,,,14.74,,,3.3,14.18
Germany,1907,61160030,312083644416,442.183,80.245,22.17,,,438.724,,,3.459,,,15.99,,,2.9,15.33
Germany,1908,62071014,317376954368,446.642,4.459,1.01,,,442.981,,,3.66,,,16.87,,,2.84,16.09
Germany,1909,62767668,323838345216,445.572,-1.07,-0.24,,,442.135,,,3.437,,,16.22,,,2.56,15.43
Germany,1910,63247408,335611920384,445.367,-0.205,-0.05,,,441.827,,,3.539,,,15.47,,,2.46,14.71
Germany,1911,63507611,346844069888,458.586,13.22,2.97,,,455.138,,,3.448,,,15.69,,,2.26,14.88
Germany,1912,63545612,362054975488,499.121,40.535,8.84,,,495.278,,,3.844,,,16.29,,,2.45,15.46
Germany,1913,63358703,378312261632,535.083,35.962,7.21,,,531.54,,,3.543,,,16.21,,,1.95,15.32
Germany,1914,63172340,322284093440,497.927,-37.157,-6.94,,,497.59,,,0.337,,,16.87,,,0.18,15.72
Germany,1915,62986521,306048827392,462.906,-35.021,-7.03,,,462.602,,,0.304,,,15.99,,,0.15,14.81
Germany,1916,62801243,309103525888,500.697,37.79,8.16,,,500.411,,,0.286,,,16.05,,,0.13,14.84
Germany,1917,62616506,309414920192,524.579,23.882,4.77,,,524.3,,,0.278,,,16.15,,,0.12,14.87
Germany,1918,62415473,310201942016,503.423,-21.156,-4.03,,,503.305,,,0.117,,,15.75,,,0.05,14.47
Germany,1919,62337715,249574735872,387.428,-115.995,-23.04,,,387.314,,,0.114,,,14.34,,,0.04,12.85
Germany,1920,62383655,271404564480,429.208,41.781,10.78,,,429.102,,,0.106,,,13.79,,,0.03,12.24
Germany,1921,62553720,302077149184,473.18,43.972,10.24,,,473.063,,,0.117,,,17.82,,,0.03,15.38
Germany,1922,62848341,328688992256,455.461,-17.719,-3.74,,,455.333,,,0.128,,,16.51,,,0.03,14.12
Germany,1923,63267954,273091575808,331.929,-123.532,-27.12,,,331.772,,,0.158,,,10.59,,,0.03,9.07
Germany,1924,63690369,319692013568,451.793,119.864,36.11,,,451.614,,,0.18,,,14.39,,,0.04,12.3
Germany,1925,64115604,355624583168,458.066,6.273,1.39,,,457.824,,,0.242,,,14.59,,,0.05,12.34
Germany,1926,64543678,365617971200,413.237,-44.829,-9.79,,,412.944,,,0.293,,,13.46,,,0.06,11.34
Germany,1927,64974611,402192498688,481.186,67.949,16.44,,,481.186,,,,,,14.37,,,,12.09
Germany,1928,65408420,419777970176,505.011,23.825,4.95,,3.812,501.199,,,,,10.73,15.23,,,,12.74
Germany,1929,65850348,418019737600,539.235,34.224,6.78,,3.562,535.673,,,,,9.68,15.26,,,,12.67
Germany,1930,66300486,412176973824,462.092,-77.143,-14.31,,2.802,459.29,,,,,7.9,14.34,,,,11.78
Germany,1931,66758925,380827271168,385.965,-76.127,-16.47,,1.897,384.068,,,,,6.15,13.62,,,,11.01
Germany,1932,67225759,352172048384,347.486,-38.479,-9.97,,1.428,346.057,,,,,5.79,13.8,,,,11
Germany,1933,67701081,374241034240,364.981,17.495,5.03,,1.944,363.036,,,,,8.16,13.84,,,,10.97
Germany,1934,68179764,408415338496,408.62,43.639,11.96,,3.198,405.088,,0.022,0.311,,11.22,14.14,,0.02,0.05,11.3
Germany,1935,68661832,439141859328,452.333,43.713,10.7,,4.354,446.642,,0.026,1.312,,13.59,14.98,,0.02,0.2,11.92
Germany,1936,69147308,477841162240,499.634,47.302,10.46,,5.778,492.445,,0.044,1.367,,14.93,15.04,,0.04,0.19,11.98
Germany,1937,69636216,506561921024,563.513,63.878,12.78,,6.229,555.858,,0.04,1.385,,15.28,16.1,,0.03,0.17,12.64
Germany,1938,70128582,545721679872,601.273,37.76,6.7,,7.712,591.659,,0.033,1.869,,20.03,18.36,,0.02,0.23,14.33
Germany,1939,70493827,597037481984,648.625,47.353,7.88,,6.898,639.397,,0.059,2.272,,19.36,18.65,,0.04,0.27,14.61
Germany,1940,70731329,601419022336,654.325,5.7,0.88,,5.31,645.747,,0.029,3.239,,16.93,17.04,,0.02,0.37,13.49
Germany,1941,70840459,639431147520,660.793,6.468,0.99,,5.608,652.393,,0.026,2.766,,12.98,16.83,,0.02,0.31,13.32
Germany,1942,70820585,648060272640,667.899,7.106,1.08,,3.602,661.99,,0.026,2.283,,9.41,16.99,,0.02,0.27,13.52
Germany,1943,70671068,661088894976,679.43,11.531,1.73,,4.485,672.747,,0.018,2.18,,12.91,17.19,,0.01,0.25,13.53
Germany,1944,70521868,677550751744,600.273,-79.157,-11.65,,,597.928,,0.132,2.213,,,15.48,,0.07,0.22,11.76
Germany,1945,70372982,482064990208,116.065,-484.209,-80.66,,,114.258,,0.136,1.671,,,3.82,,0.06,0.17,2.73
Germany,1946,70224410,228572053504,271.682,155.618,134.08,,1.283,268.241,,0.165,1.993,,3.54,8.31,,0.07,0.17,5.86
Germany,1947,70076152,256643006464,317.66,45.978,16.92,,1.519,314.254,,0.117,1.77,,3.53,8.7,,0.05,0.14,6.19
Germany,1948,69928207,303971500032,377.816,60.156,18.94,,3.216,364.81,,0.103,9.688,,6.24,9.79,,0.04,0.72,7
Germany,1949,69891436,355660922880,432.148,54.332,14.38,,4.779,421.371,,0.081,5.917,,8.22,11.89,,0.03,0.44,8.24
Germany,1950,69966248,422965116928,510.682,78.534,18.17,,6.171,496.901,,0.044,7.566,,9.23,12.89,,0.01,0.46,8.51
Germany,1951,70300008,461743915008,576.866,66.184,12.96,,6.96,558.774,,0.055,11.076,,9.19,13.76,,0.01,0.64,9.04
Germany,1952,70620272,501792178176,610.981,34.115,5.91,,7.465,590.362,,0.099,13.055,,9.25,14.73,,0.02,0.71,9.45
Germany,1953,70929832,543743737856,623.492,12.511,2.05,,8.951,597.188,,0.227,17.126,,10,14.77,,0.05,0.88,9.38
Germany,1954,71233392,584376909824,659.732,36.24,5.81,,9.482,625.474,,0.363,24.413,,9.77,15.49,,0.07,1.18,9.72
Germany,1955,71537456,648607432704,723.498,63.766,9.67,,10.594,682.295,,0.729,29.88,,9.86,15.61,,0.13,1.29,9.72
Germany,1956,71850648,695152410624,766.191,42.692,5.9,,11.106,715.128,,1.059,38.897,,9.54,15.56,,0.18,1.55,9.67
Germany,1957,72183456,734905303040,777.908,11.717,1.53,,11.183,720.17,,1.052,45.503,,9.13,15.38,,0.16,1.74,9.5
Germany,1958,72547576,767711444992,756.379,-21.528,-2.77,,11.488,688.729,,1.037,55.125,,8.86,14.49,,0.15,2.02,8.99
Germany,1959,72954880,823838507008,755.795,-0.585,-0.08,,13.527,670.654,,1.187,70.426,,9.32,13.56,,0.16,2.42,8.53
Germany,1960,73414224,890210025472,813.95,58.156,7.69,,14.795,707.214,,1.348,90.593,,9.4,13.73,,0.16,2.9,8.67
Germany,1961,73928080,926835933184,834.84,20.889,2.57,,16.023,711.645,,1.48,105.691,,9.77,14.4,,0.17,3.19,8.86
Germany,1962,74489456,966424854528,883.169,48.329,5.79,,16.819,732.013,,1.968,132.369,,9.54,14.85,,0.2,3.72,9.06
Germany,1963,75080752,993706246144,945.498,62.329,7.06,,17.136,761.687,,2.561,164.114,,9.22,14.91,,0.24,4.31,9.21
Germany,1964,75677304,1054006837248,968.917,23.42,2.48,,19.473,755.615,,3.825,190.005,,9.45,14.49,,0.33,4.63,8.95
Germany,1965,76258032,1107504005120,960.102,-8.815,-0.91,0.324,19.88,716.917,,5.536,217.77,2969.293,9.19,13.55,,0.45,4.94,8.48
Germany,1966,76819568,1140349206528,951.422,-8.68,-0.9,0.32,20.356,680.103,,6.679,244.283,2977.001,8.74,12.71,,0.5,5.13,8.02
Germany,1967,77357248,1143923015680,936.229,-15.193,-1.6,0.316,19.211,653.866,,8.775,254.377,2969.431,8.01,12.42,,0.61,5.01,7.65
Germany,1968,77847176,1204136574976,984.791,48.561,5.19,0.311,20.261,659.625,,14.466,290.439,3170.413,7.93,12.39,,0.93,5.25,7.63
Germany,1969,78260760,1283751411712,1052.001,67.21,6.82,0.308,21.003,686.183,,20.621,324.194,3419.778,7.75,12.43,,1.21,5.42,7.64
Germany,1970,78578384,1343859720192,1026.022,-25.979,-2.47,0.284,22.889,603.234,,29.766,370.134,3611.017,7.93,10.59,,1.66,5.44,6.89
Germany,1971,78789928,1383509131264,1037.237,11.214,1.09,0.285,24.24,588.132,,40.183,384.682,3643.557,8.14,10.32,,2.08,5.34,6.69
Germany,1972,78901832,1440601473024,1041.481,4.244,0.41,0.276,25.245,553.577,,52.651,410.007,3770.223,7.99,9.72,,2.57,5.28,6.42
Germany,1973,78932456,1505896431616,1085.738,44.257,4.25,0.273,24.322,561.926,,67.751,431.74,3987.354,7.27,9.6,,3.18,5.2,6.36
Germany,1974,78909808,1518360854528,1062.727,-23.011,-2.12,0.272,21.957,565.844,,84.495,390.431,3918.028,6.56,9.65,,3.88,4.77,6.25
Germany,1975,78856032,1510149849088,1002.447,-60.28,-5.67,0.267,20.847,515.979,,88.812,376.809,3764.568,6.26,8.59,,4.03,4.64,5.88
Hong Kong,1938,1517734,,0.055,,,,0.055,,,,,,0.14,,,,,0
Hong Kong,1939,1687306,,0.055,0,0,,0.055,,,,,,0.15,,,,,0
Hong Kong,1940,1741138,,,,0,,,,,,,,,,,,,
Hong Kong,1941,1697668,,0.055,,0,,0.055,,,,,,0.13,,,,,0
Hong Kong,1942,1636031,,,,0,,,,,,,,,,,,,
Hong Kong,1943,1617865,,,,0,,,,,,,,,,,,,
Hong Kong,1944,1599900,,,,0,,,,,,,,,,,,,
Hong Kong,1945,1582134,,,,0,,,,,,,,,,,,,
Hong Kong,1946,1637647,,,,0,,,,,,,,,,,,,
Hong Kong,1947,1715904,,0.018,,-66.67,,0.018,,,,,,0.04,,,,,0
Hong Kong,1948,1819195,,0.025,0.007,40,,0.025,,,,,,0.05,,,,,0
Hong Kong,1949,1894559,,0.029,0.004,14.28,,0.029,,,,,,0.05,,,,,0
Hong Kong,1950,1974002,8001618944,1.319,1.29,4435.92,,0.033,0.469,,,0.817,,0.05,0.01,,,0.05,0.02
Hong Kong,1951,2057742,7535991808,1.557,0.238,18.06,,0.036,0.513,,,1.008,,0.05,0.01,,,0.06,0.02
Hong Kong,1952,2150095,8211575296,1.535,-0.022,-1.41,,0.033,0.579,,,0.923,,0.04,0.01,,,0.05,0.02
Hong Kong,1953,2250713,8899769344,1.729,0.194,12.65,,0.033,0.378,,,1.318,,0.04,0.01,,,0.07,0.03
Hong Kong,1954,2358710,9659394048,1.799,0.069,4.02,,0.051,0.381,,,1.367,,0.05,0.01,,,0.07,0.03
Hong Kong,1955,2472665,10509110272,1.879,0.081,4.48,,0.058,0.475,,,1.346,,0.05,0.01,,,0.06,0.03
Hong Kong,1956,2590557,11447526400,2.121,0.242,12.87,,0.058,0.22,,,1.843,,0.05,0,,,0.07,0.03
Hong Kong,1957,2709845,12448238592,2.363,0.242,11.4,,0.051,0.446,,,1.866,,0.04,0.01,,,0.07,0.03
Hong Kong,1958,2827560,13474745344,2.374,0.011,0.46,,0.076,0.385,,,1.913,,0.06,0.01,,,0.07,0.03
Hong Kong,1959,2940529,14474460160,2.703,0.33,13.9,,0.069,0.399,,,2.235,,0.05,0.01,,,0.08,0.03
Hong Kong,1960,3046048,15390130176,2.953,0.249,9.21,,0.073,0.418,,,2.462,,0.05,0.01,,,0.08,0.03
Hong Kong,1961,3142572,16130572288,3.37,0.418,14.14,,0.091,0.451,,,2.829,,0.06,0.01,,,0.09,0.04
Hong Kong,1962,3230300,18540810240,3.681,0.311,9.24,,0.105,0.41,,,3.166,,0.06,0.01,,,0.09,0.04
Hong Kong,1963,3311460,20982931456,4.246,0.564,15.33,,0.109,0.359,,,3.778,,0.06,0.01,,,0.1,0.04
Hong Kong,1964,3389562,22430357504,4.22,-0.026,-0.6,,0.105,0.333,,,3.781,,0.05,0.01,,,0.09,0.04
Hong Kong,1965,3467220,25526550528,4.803,0.582,13.8,0.183,0.12,0.33,,,4.352,26.302,0.06,0.01,,,0.1,0.04
Hong Kong,1966,3545854,26098438144,5.162,0.359,7.48,0.181,0.124,0.282,,,4.756,28.526,0.05,0.01,,,0.1,0.04
Hong Kong,1967,3624973,26904000512,6.052,0.891,17.25,0.18,0.105,0.231,,,5.716,33.693,0.04,0,,,0.11,0.05
Hong Kong,1968,3703179,28300687360,6.198,0.146,2.41,0.17,0.185,0.169,,,5.844,36.428,0.07,0,,,0.11,0.05
Hong Kong,1969,3778181,32017985536,7.752,1.554,25.07,0.181,0.185,0.103,,,7.464,42.8,0.07,0,,,0.12,0.06
Hong Kong,1970,3848922,35354054656,8.392,0.641,8.27,0.183,0.211,0.062,,,8.119,45.982,0.07,0,,,0.12,0.06
Hong Kong,1971,3913597,38035054592,9.151,0.758,9.03,0.188,0.255,0.077,,,8.819,48.56,0.09,0,,,0.12,0.06
Hong Kong,1972,3974193,41958748160,9.276,0.125,1.37,0.168,0.203,0.055,,,9.017,55.154,0.06,0,,,0.12,0.06
Hong Kong,1973,4037791,46980620288,9.286,0.011,0.12,0.162,0.218,0.022,,,9.046,57.202,0.07,0,,,0.11,0.05
Hong Kong,1974,4113987,47875346432,10.667,1.381,14.87,0.182,0.283,0.033,,,10.351,58.558,0.08,0,,,0.13,0.06
Hong Kong,1975,4208963,47881244672,11.008,0.341,3.19,0.2,0.284,0.026,,,10.699,55.127,0.09,0,,,0.13,0.06
Hong Kong,1976,4326333,55544791040,12.49,1.482,13.47,0.192,0.374,0.04,,,12.076,65.091,0.11,0,,,0.14,0.07
Hong Kong,1977,4462399,61975547904,14.204,1.714,13.72,0.202,0.497,0.033,,,13.674,70.284,0.14,0,,,0.15,0.08
Hong Kong,1978,4607029,67200319488,15.714,1.51,10.63,0.215,0.589,0.029,,,15.096,73.017,0.15,0,,,0.17,0.08
Hong Kong,1979,4745877,74946936832,15.838,0.124,0.79,0.212,0.603,0.029,,,15.206,74.763,0.15,0,,,0.16,0.08
Hong Kong,1980,4868744,82606710784,16.6,0.763,4.81,0.217,0.691,0.018,,,15.891,76.396,0.17,0,,,0.18,0.09
Hong Kong,1981,4971693,90351788032,18.617,2.016,12.15,0.229,0.696,0.114,,,17.807,81.409,0.18,0,,,0.21,0.1
Hong Kong,1982,5058049,93056245760,19.623,1.006,5.4,0.22,0.651,2.906,,,16.067,89.35,0.17,0.04,,,0.19,0.1
Hong Kong,1983,5133705,98638831616,20.912,1.289,6.57,0.221,0.767,6.687,,,13.458,94.743,0.19,0.09,,,0.16,0.11
Hong Kong,1984,5207835,108818497536,22.225,1.313,6.28,0.229,0.816,9.054,,,12.355,97.063,0.2,0.12,,,0.15,0.11
Hong Kong,1985,5287023,109638262784,22.881,0.657,2.95,0.227,0.802,11.208,,,10.871,100.768,0.19,0.14,,,0.13,0.11
Hong Kong,1986,5373445,121782206464,25.526,2.645,11.56,0.242,0.962,12.971,,,11.593,105.591,0.22,0.16,,,0.14,0.12
Hong Kong,1987,5464705,137910681600,28.086,2.56,10.03,0.242,0.946,16.25,,,10.889,116.02,0.21,0.19,,,0.13,0.13
Hong Kong,1988,5557380,149349941248,29.285,1.199,4.27,0.219,0.918,18.793,,,9.574,133.649,0.19,0.21,,,0.11,0.13
Hong Kong,1989,5646276,153499123712,30.141,0.856,2.92,0.211,0.884,20.13,,,9.127,142.859,0.18,0.22,,,0.1,0.13
Hong Kong,1990,5727942,159035326464,27.148,-2.993,-9.93,0.195,0.737,18.109,,,8.302,139.358,0.15,0.21,,,0.09,0.12
Hong Kong,1991,5800040,166794706944,28.463,1.315,4.85,0.197,0.683,19.534,,,8.247,144.389,0.13,0.23,,,0.09,0.12
Hong Kong,1992,5864745,175823863808,32.919,4.455,15.65,0.194,0.668,20.71,,,11.54,169.929,0.13,0.25,,,0.13,0.15
Hong Kong,1993,5928336,185281249280,34.778,1.859,5.65,0.188,0.695,23.989,,,10.093,185.502,0.13,0.28,,,0.11,0.15
Hong Kong,1994,5999619,194935750656,31.079,-3.699,-10.63,0.185,0.782,17.137,,,13.161,168.093,0.13,0.2,,,0.14,0.14
Hong Kong,1995,6084234,198024249344,31.267,0.188,0.6,0.173,0.775,18.472,,0.055,11.965,180.681,0.12,0.21,,0,0.13,0.13
Hong Kong,1996,6185584,204853985280,28.909,-2.359,-7.54,0.16,0.82,13.731,,3.144,11.213,180.591,0.13,0.15,,0.07,0.12,0.12
Hong Kong,1997,6299912,213630222336,30.497,1.588,5.49,0.167,0.778,11.582,,4.913,13.223,182.693,0.12,0.13,,0.11,0.14,0.13
Hong Kong,1998,6416996,199509311488,38.925,8.428,27.64,0.209,0.622,14.312,,4.609,19.383,186.234,0.09,0.16,,0.1,0.2,0.16
Hong Kong,1999,6522461,202921197568,42.549,3.624,9.31,0.226,0.56,11.698,,5.082,25.21,188.622,0.08,0.13,,0.11,0.25,0.17
Hong Kong,2000,6606328,216781242368,40.283,-2.266,-5.33,0.204,0.517,14.462,,4.584,20.72,197.475,0.07,0.16,,0.1,0.2,0.16
Hong Kong,2001,6664775,216306581504,37.802,-2.481,-6.16,0.152,0.513,15.14,,4.694,17.455,249.42,0.07,0.17,,0.1,0.17,0.15
Hong Kong,2002,6701771,218185318400,39.485,1.683,4.45,0.162,0.482,19.661,,4.573,14.77,243.433,0.06,0.21,,0.09,0.14,0.15
India,1858,243455595,,0.395,,,,,0.395,,,,,,0.14,,,,0.14
India,1859,244429232,,0.637,0.242,61.34,,,0.637,,,,,,0.21,,,,0.21
India,1860,245406706,,0.644,0.007,1.04,,,0.644,,,,,,0.19,,,,0.19
India,1861,246388032,219618557952,0.498,-0.146,-22.68,,,0.498,,,,,,0.14,,,,0.14
India,1862,247373226,,0.551,0.053,10.67,,,0.551,,,,,,0.16,,,,0.16
India,1863,248362301,,0.611,0.06,10.84,,,0.611,,,,,,0.16,,,,0.16
India,1864,249355276,,0.578,-0.033,-5.43,,,0.578,,,,,,0.14,,,,0.14
India,1865,250352166,,0.568,-0.01,-1.72,,,0.568,,,,,,0.13,,,,0.13
India,1866,251352986,,0.641,0.073,12.87,,,0.641,,,,,,0.14,,,,0.14
India,1867,252357751,,,,0,,,,,,,,,,,,,
India,1868,253366477,,,,0,,,,,,,,,,,,,
India,1869,254283265,,,,0,,,,,,,,,,,,,
India,1870,255107500,215049994240,,,0,,,,,,,,,,,,,
India,1871,255838563,,,,0,,,,,,,,,,,,,
India,1872,256475832,,,,0,,,,,,,,,,,,,
India,1873,257018683,,,,0,,,,,,,,,,,,,
India,1874,257562626,,,,0,,,,,,,,,,,,,
India,1875,258107664,,,,0,,,,,,,,,,,,,
India,1876,258653799,,,,0,,,,,,,,,,,,,
India,1877,259201033,,,,0,,,,,,,,,,,,,
India,1878,259749368,,1.769,,176.17,,,1.769,,,,,,0.25,,,,0.25
India,1879,260650638,,1.687,-0.083,-4.68,,,1.613,,,0.073,,,0.22,,,0.58,0.22
India,1880,261908874,,1.889,0.203,12.01,,,1.779,,,0.11,,,0.21,,,0.71,0.22
India,1881,263528141,,1.842,-0.047,-2.51,,,1.743,,,0.099,,,0.2,,,0.57,0.21
India,1882,265512544,,2.199,0.357,19.4,,,1.972,,,0.227,,,0.22,,,1.2,0.24
India,1883,267866225,,2.444,0.245,11.14,,,2.294,,,0.15,,,0.24,,,0.91,0.25
India,1884,270240712,233500590080,2.733,0.289,11.84,,,2.437,,,0.297,,,0.25,,,1.62,0.27
India,1885,272636189,242433818624,2.463,-0.271,-9.91,,,2.257,,,0.205,,,0.23,,,1.08,0.24
India,1886,275052841,236355813376,2.776,0.313,12.71,,,2.42,,,0.355,,,0.24,,,1.63,0.27
India,1887,277490853,248702402560,3.07,0.294,10.61,,,2.726,,,0.344,,,0.26,,,1.46,0.29
India,1888,279950415,252440821760,3.414,0.344,11.2,,,2.978,,,0.436,,,0.26,,,1.77,0.29
India,1889,282052078,247072522240,4.027,0.613,17.95,,,3.393,,,0.634,,,0.29,,,2.23,0.34
India,1890,283791657,260331798528,4.437,0.41,10.19,,,3.781,,,0.656,,,0.3,,,1.89,0.34
India,1891,285164933,236132728832,4.778,0.341,7.69,,,4.06,,,0.718,,,0.31,,,1.76,0.35
